word	medial_cap	medial_lower	initial_cap	classification
adjective	0	21	0	common
adjectives	0	9	0	common
adjestin	0	1	0	common
adjoin	0	3	0	common
adjoined	1	15	0	common
adjoining	0	193	1	common
adjoins	0	7	0	common
adjourn	2	16	0	common
adjourned	1	44	0	common
adjourning	0	6	0	common
adjournment	0	12	0	common
adjourns	1	1	0	proper
adjudg	0	1	0	common
adjudge	0	1	0	common
adjudged	0	5	0	common
adjudging	0	1	0	common
adjudicate	0	1	0	common
adjudication	0	4	0	common
adjunct	0	10	0	common
adjuncts	0	7	0	common
adjuration	0	17	0	common
adjurations	0	2	0	common
adjure	0	8	0	common
adjured	0	16	1	common
adjurest	0	1	0	common
adjuring	0	5	0	common
adjusments	0	1	0	common
adjust	1	67	0	common
adjustable	0	6	0	common
adjusted	30	528	4	common
adjusting	0	87	2	common
adjustm	0	1	0	common
adjustment	4	151	3	common
adjustments	6	85	0	common
adjusts	7	12	0	common
adjutant	4	169	2	common
adjutants	0	39	1	common
adkerson	1	0	0	proper
adlai	7	0	1	proper
adlaide	1	0	0	proper
adle	119	0	17	proper
adler	3	0	2	proper
adlib	0	1	0	common
adm	7	0	2	proper
admac	0	0	1	dual
admah	5	0	0	proper
admassy	2	0	0	proper
admassy's	2	0	0	proper
admatha	1	0	0	proper
admeasurement	0	2	0	common
admeasurements	0	4	0	common
admin	1	0	1	proper
admininistrative	0	1	0	common
administer	0	48	0	common
administered	0	110	0	common
administering	3	43	0	common
administers	0	5	0	common
administration	165	388	4	common
administration's	3	3	0	proper
administrations	0	2	0	common
administrative	4	97	2	common
administratively	0	2	0	common
administrator	8	36	0	common
administrators	2	8	0	common
administratrix	0	1	0	common
administrtation	1	0	0	proper
adminsitration	0	1	0	common
adminstration	2	1	0	proper
adminstrative	1	0	0	proper
admir	0	1	0	common
admirable	4	213	4	common
admirably	0	87	1	common
admiral	97	21	6	proper
admirals	3	8	0	common
admiralty	14	0	2	proper
admirant	0	2	0	common
admirari	0	3	0	common
admiration	2	647	2	common
admirations	0	2	0	common
admire	0	279	1	common
admired	2	328	0	common
admirer	1	60	0	common
admirers	1	57	0	common
admires	0	24	0	common
admirest	0	1	0	common
admiring	1	162	1	common
admiringly	0	18	0	common
admissible	0	15	0	common
admission	0	169	0	common
admissions	2	19	0	common
admit	2	687	7	common
admits	0	56	0	common
admittance	0	31	0	common
admitted	0	567	2	common
admittedly	0	3	0	common
admitting	3	93	7	common
admixed	0	1	0	common
admixture	0	6	0	common
admonish	0	14	0	common
admonished	2	36	0	common
admonishes	0	2	0	common
admonishing	0	10	0	common
admonishingly	0	1	0	common
admonishment	0	1	0	common
admonishments	0	1	0	common
admonition	0	53	0	common
admonitions	0	24	0	common
admonitorial	0	1	0	common
admonitory	0	17	0	common
adn	0	1	0	common
adna	3	0	0	proper
adnah	2	0	0	proper
adnan	2	0	0	proper
adnea	1	0	0	proper
adnoc	5	0	0	proper
ado	5	52	0	common
adobe	6	2	3	proper
adobie	0	3	0	common
adolescence	0	21	0	common
adolescens	0	1	0	common
adolescent	0	12	0	common
adolescent's	0	3	0	common
adolescents	0	6	1	common
adolf	6	0	0	proper
adolph	1	0	0	proper
adolphus	23	0	1	proper
adona	1	0	1	proper
adonai	0	0	1	dual
adonibezek	3	0	0	proper
adonijah	26	0	0	proper
adonikam	3	0	0	proper
adoniram	8	0	0	proper
adonis	12	0	0	proper
adonizedec	2	0	0	proper
adoped	0	1	0	common
adopt	1	159	1	common
adopted	8	355	1	common
adopting	1	53	0	common
adoption	0	62	2	common
adopts	10	9	0	proper
adorable	2	56	4	common
adorably	0	3	0	common
adoraim	1	0	0	proper
adorais	0	1	0	common
adoram	2	0	0	proper
adoration	13	60	0	common
adorations	0	1	1	common
adore	7	97	1	common
adored	0	122	1	common
adorer	0	6	0	common
adorers	0	4	0	common
adores	0	17	0	common
adoring	0	21	1	common
adorn	0	35	0	common
adorned	0	91	1	common
adorneth	0	1	0	common
adorning	1	15	0	common
adornment	0	18	0	common
adornments	0	12	0	common
adorns	1	4	0	common
adourn	0	2	0	common
adown	0	2	0	common
adp	2	0	0	proper
adqeuate	0	1	0	common
adr	5	0	0	proper
adramelech	1	0	0	proper
adrammelech	3	0	0	proper
adramyttium	1	0	0	proper
adrar	1	0	0	proper
adrenal	0	2	0	common
adressed	0	1	0	common
adrets	1	0	0	proper
adria	2	0	0	proper
adrian	4	0	2	proper
adriani	1	0	0	proper
adrianople	2	0	0	proper
adriatic	7	0	0	proper
adriel	2	0	0	proper
adrien	2	0	1	proper
adrift	2	31	0	common
adrinking	0	1	0	common
adriving	0	1	0	common
adrksin	3	0	1	proper
adroit	0	24	0	common
adroitly	0	24	0	common
adroitness	0	10	0	common
adroop	0	4	0	common
ads	3	11	0	common
adsa	3	0	0	proper
adsorbed	0	3	0	common
adsorbs	0	1	0	common
adsteam	9	0	8	proper
adt	1	0	0	proper
adtec	0	0	1	dual
aduanc	0	1	0	common
aduance	0	1	0	common
aduancement	1	1	0	proper
aduantage	1	4	0	common
adue	4	1	0	proper
aduenturous	0	1	0	common
aduice	1	4	0	common
aduise	1	2	0	common
adulated	0	1	0	common
adulation	0	10	0	common
adulatory	0	2	0	common
adullam	9	0	0	proper
adullamite	3	0	0	proper
adult	1	40	1	common
adulterate	0	1	0	common
adulterated	0	7	0	common
adulteration	0	2	0	common
adulterer	0	5	0	common
adulterers	0	11	0	common
adulteress	0	5	0	common
adulteresses	0	3	0	common
adulteries	0	5	0	common
adulterous	0	10	0	common
adultery	2	53	1	common
adulthood	0	3	0	common
adultress	0	1	0	common
adults	0	25	1	common
adumbrated	0	1	0	common
adumbrating	0	1	0	common
adumbrations	0	1	0	common
adummim	2	0	0	proper
adun	0	1	0	common
adust	0	1	0	common
adusted	0	1	0	common
advance	6	608	5	common
advanced	16	795	10	common
advancement	3	54	0	common
advancements	0	2	0	common
advances	12	164	1	common
advancing	5	342	2	common
advantage	3	908	1	common
advantaged	0	1	0	common
advantageous	0	77	0	common
advantageously	0	18	0	common
advantages	1	274	1	common
advantageth	0	1	0	common
advc	1	0	0	proper
adve	0	1	0	common
advent	0	40	0	common
adventist	1	0	0	proper
adventists	2	0	0	proper
adventitious	0	3	0	common
adventur	0	1	0	common
adventure	87	325	2	common
adventured	0	1	0	common
adventurer	0	33	0	common
adventurers	0	27	0	common
adventures	44	255	3	common
adventuress	0	8	0	common
adventuresses	0	2	0	common
adventuring	0	4	0	common
adventurism	1	1	0	proper
adventurist	0	1	0	common
adventurous	1	51	0	common
adventurously	0	2	0	common
adverb	0	4	0	common
adverbial	0	1	1	common
adverbs	0	4	0	common
advers	0	1	0	common
adversarial	0	1	0	common
adversaries	0	44	0	common
adversary	5	92	0	common
adverse	2	81	2	common
adversely	0	31	0	common
adverserial	0	1	0	common
adversities	2	3	0	common
adversity	3	52	0	common
advert	0	6	0	common
adverted	0	10	0	common
adverting	0	4	0	common
advertise	0	31	0	common
advertised	0	45	0	common
advertisement	0	90	1	common
advertisements	0	21	0	common
advertiser	3	3	0	proper
advertisers	0	5	2	common
advertises	0	2	0	common
advertising	11	74	2	common
advertisingconscious	0	1	0	common
advice	6	866	5	common
advices	0	3	0	common
advienne	0	2	0	common
advisability	0	9	0	common
advisable	0	61	0	common
advise	2	267	4	common
adviseable	0	1	0	common
advised	7	298	0	common
advisedly	0	5	0	common
advisement	0	3	0	common
adviser	3	106	1	common
advisers	6	60	1	common
advises	3	11	0	common
advising	1	47	0	common
advisor	0	32	0	common
advisories	0	2	1	common
advisors	5	17	1	common
advisory	20	46	0	common
advo	2	0	2	proper
advocacy	0	12	0	common
advocate	13	69	0	common
advocated	0	21	0	common
advocates	1	17	0	common
advocating	0	16	0	common
advsior	0	1	0	common
advsiors	0	1	0	common
adwantage	0	2	0	common
adwentures	0	1	0	common
adwenturs	0	1	0	common
adwersity	0	1	0	common
adwice	0	5	0	common
adwisability	0	1	0	common
adwise	0	2	0	common
adwiser	0	2	0	common
adx	2	0	0	proper
adze	0	1	0	common
ae	2	2	0	proper
aec	3	0	1	proper
aec's	1	0	0	proper
aece	1	0	0	proper
aeco	1	0	0	proper
aee	1	0	0	proper
aeg	5	0	0	proper
aegaean	1	0	0	proper
aegean	56	0	0	proper
aegg	1	0	0	proper
aegis	0	1	0	common
aegisthus	2	0	1	proper
aegn	3	0	0	proper
aegon	8	0	8	proper
ael	0	0	2	dual
aelna	2	0	0	proper
aeneas	6	0	1	proper
aeneid	1	0	0	proper
aenon	1	0	0	proper
aeolian	2	0	0	proper
aeon	0	1	0	common
aep	0	0	2	dual
aepi	2	0	0	proper
aequitron	1	0	2	proper
aequor	0	1	0	common
aera	0	3	0	common
aeras	0	1	0	common
aerate	0	1	0	common
aerated	0	11	0	common
aerates	0	1	0	common
aeration	0	7	0	common
aerator	0	11	0	common
aereal	1	3	0	common
aerial	1	21	0	common
aerials	0	1	0	common
aero	8	0	3	proper
aerobacter	1	0	0	proper
aerobic	0	1	0	common
aerodynamic	0	1	0	common
aeroe	3	0	0	proper
aerogenes	0	1	0	common
aerojet	3	0	0	proper
aeronautical	0	1	0	common
aeronautics	3	2	0	proper
aeroperu	0	1	0	common
aerosol	0	8	0	common
aerosolized	0	3	0	common
aerosols	0	5	0	common
aerospace	36	28	1	proper
aerotech	1	0	0	proper
aery	0	10	0	common
aeschbacher	1	0	0	proper
aeschbacher's	0	0	1	dual
aeschines	2	0	0	proper
aeschylus	6	0	0	proper
aesculapian	1	0	0	proper
aesop	1	0	0	proper
aesthete	0	1	0	common
aesthetes	0	2	0	common
aesthetic	0	32	0	common
aesthetically	0	2	0	common
aesthetics	0	3	0	common
aestiva	0	1	0	common
aet	2	0	0	proper
aeternitatis	0	1	0	common
aether	0	1	0	common
aetheris	0	1	0	common
aetna	6	0	2	proper
af	979	0	17	proper
afanasy	29	0	5	proper
afanasyvitch	2	0	0	proper
afar	2	141	2	common
afarre	0	1	0	common
afbd	1	0	0	proper
afbf	2	0	1	proper
afc	1	0	0	proper
afcx	2	0	0	proper
afear	0	1	0	common
afeard	0	35	0	common
afeared	1	12	0	common
afeer	0	1	0	common
afeerd	0	26	0	common
afeered	0	5	0	common
afer	1	0	0	proper
aff	0	2	0	common
affabilitie	1	0	0	proper
affability	0	35	0	common
affable	0	85	1	common
affablest	0	1	0	common
affably	0	19	0	common
affadavit	0	1	0	common
affair	2	960	1	common
affaire	3	4	0	common
affaires	8	4	0	proper
affairs	78	1064	4	common
affandi	5	0	5	proper
affayre	0	1	0	common
affayres	1	2	0	common
affear	0	4	0	common
affect	5	328	0	common
affectation	0	75	1	common
affectations	0	7	0	common
affected	6	711	4	common
affectedly	0	10	0	common
affecteth	0	1	0	common
affectin	0	2	0	common
affecting	10	242	3	common
affectingly	0	3	0	common
affection	12	945	2	common
affectionate	2	489	0	common
affectionately	1	131	2	common
affectionateness	0	2	0	common
affectioned	0	1	0	common
affections	3	240	0	common
affects	2	70	0	common
affectte	0	1	0	common
afferdavid	0	1	0	common
afferent	0	1	0	common
affery	156	0	19	proper
affetto	0	2	0	common
affettuoso	0	1	0	common
affghanistan	2	0	0	proper
affiance	0	1	0	common
affianced	0	17	1	common
affidavit	4	21	0	common
affidavits	0	8	0	common
affied	0	1	0	common
affiliate	10	68	0	common
affiliated	5	43	7	common
affiliates	24	27	0	dual
affiliation	2	11	0	common
affiliations	0	8	0	common
affinerie	5	0	0	proper
affinities	0	8	0	common
affinity	0	22	0	common
affirm	0	55	0	common
affirmance	0	1	0	common
affirmation	0	14	0	common
affirmations	0	5	0	common
affirmative	0	121	0	common
affirmatively	0	6	1	common
affirmed	0	64	0	common
affirming	0	15	0	common
affirms	0	9	0	common
affix	0	9	0	common
affixed	0	34	0	common
affixing	0	1	0	common
afflatus	0	2	0	common
afflict	0	49	0	common
afflicted	2	181	0	common
afflictest	0	1	0	common
afflicting	0	8	0	common
affliction	1	197	1	common
afflictions	0	35	0	common
afflicts	0	4	0	common
afflige	0	1	0	common
affluence	0	27	0	common
affluent	0	17	0	common
affluents	0	2	0	common
afflux	0	1	0	common
affold	3	0	0	proper
afford	0	450	0	common
afforded	0	206	0	common
affording	1	48	1	common
affords	0	36	0	common
affraid	0	4	0	common
affraide	0	1	0	common
affray	0	3	0	common
affreusement	0	2	0	common
affright	0	31	0	common
affrighted	1	38	2	common
affrightedly	0	5	0	common
affrights	0	5	0	common
affront	1	73	0	common
affronted	0	24	0	common
affronting	0	8	0	common
affronts	0	13	0	common
affurer	0	1	0	common
afg	46	0	3	proper
afghan	3	1	0	proper
afghans	1	0	0	proper
afgi	1	0	0	proper
aficionado	0	1	0	common
afield	0	21	0	common
afil	1	0	0	proper
afimya	1	0	0	proper
afinch	1	0	0	proper
afire	0	12	0	common
afl	0	0	2	dual
aflame	0	14	0	common
aflatoxin	0	4	1	common
aflcio	5	0	0	proper
afloat	1	73	0	common
afn	1	0	0	proper
afoam	0	2	0	common
afobaka	1	0	0	proper
afobakka	1	0	0	proper
afoot	0	29	1	common
afore	3	329	4	common
aforehand	0	6	0	common
aforementioned	0	3	0	common
aforesaid	0	103	0	common
aforethought	0	6	0	common
aforetime	0	8	0	common
afoul	0	3	0	common
afp	3	0	0	proper
afraid	16	2859	9	common
afranio	1	0	0	proper
afrcian	1	0	0	proper
afresh	1	177	0	common
afric	5	0	0	proper
africa	344	1	3	proper
african	208	0	2	proper
africans	7	0	1	proper
africanus	1	0	0	proper
africay	1	0	0	proper
afrika	1	0	0	proper
afrique	2	0	0	proper
afroasian	4	0	0	proper
afrocuban	1	0	0	proper
afrosinya	1	0	0	proper
afsd	0	1	0	common
afsl	1	0	0	proper
afstage	4	0	0	proper
aft	0	76	2	common
after	437	15762	2109	common
aftercourses	2	0	0	proper
afterduty	0	1	0	common
aftereffects	0	1	0	common
afterglow	0	5	0	common
afterhours	0	1	0	common
afterlife	0	1	0	common
aftermath	0	9	0	common
aftermost	0	1	0	common
aftern	0	1	0	common
afternoon	17	1160	2	common
afternoon's	0	3	0	common
afternoone	0	2	0	common
afternoons	0	54	0	common
afterschool	0	2	0	common
aftertaste	0	1	0	common
aftertax	0	3	0	common
afterthought	0	7	0	common
afterward	2	99	10	common
afterwards	10	2000	54	common
afterwhich	0	1	0	common
aftest	0	1	0	common
afther	1	1	0	proper
aftuh	0	1	0	common
afvalues	1	0	0	proper
afwaid	0	1	0	common
ag	202	1	0	proper
aga	15	1	3	proper
agabus	2	0	0	proper
agafea	66	0	8	proper
agafya	21	0	1	proper
agag	8	0	0	proper
agagite	5	0	0	proper
again	199	14901	349	common
againe	0	75	0	common
against	128	8961	50	common
againsts	0	1	0	common
agait	0	2	0	common
agamemnon	1	0	3	proper
agamemnon's	1	0	0	proper
agape	0	4	0	common
agapemonites	1	0	0	proper
agar	2	0	0	proper
agaric	0	1	0	common
agassiz	2	0	0	proper
agate	0	6	0	common
agates	0	3	0	common
agatha	9	0	0	proper
agayne	0	1	0	common
agcny	0	1	0	common
agde	1	0	0	proper
age	44	1677	6	common
agean	0	9	1	common
ageandsex	0	2	0	common
aged	65	316	0	common
agedcare	0	1	0	common
agee	2	0	0	proper
ageeanwards	0	1	0	common
ageements	2	0	0	proper
ageing	0	4	0	common
ageless	0	2	0	common
agen	0	18	0	common
agencies	3	119	1	common
agency	124	327	11	common
agenda	0	33	0	common
agengy	1	0	0	proper
agent	8	361	0	common
agent's	0	1	0	common
agents	2	131	2	common
ageold	0	5	0	common
agers	0	1	0	common
ages	46	293	4	common
agf	1	0	0	proper
agfa	1	0	0	proper
aggeravating	0	1	0	common
aggerawated	0	1	0	common
aggerawatin	0	1	0	common
aggie	1	0	1	proper
aggies	2	0	0	proper
aggle	0	2	0	common
agglomerate	0	2	0	common
agglomeration	0	6	0	common
agglutinating	0	1	0	common
agglutination	0	4	0	common
agglutinin	0	6	0	common
agglutinins	0	2	0	common
aggrandise	0	1	0	common
aggrandisement	0	3	0	common
aggrandizement	0	7	0	common
aggrandizing	0	2	0	common
aggravate	0	25	0	common
aggravated	2	51	0	common
aggravates	0	6	0	common
aggravating	0	30	0	common
aggravatingly	0	3	0	common
aggravation	0	38	0	common
aggravations	0	3	0	common
aggrawated	0	1	0	common
aggrawates	0	1	0	common
aggrawatin	0	1	1	common
aggrawation	0	2	0	common
aggrawations	0	1	0	common
aggregate	1	62	1	common
aggregated	0	5	0	common
aggregates	5	18	0	common
aggregating	0	3	0	common
aggregation	0	5	0	common
aggregations	0	3	0	common
aggression	0	25	1	common
aggressions	0	3	0	common
aggressive	1	73	0	common
aggressively	0	36	0	common
aggressiveness	0	5	0	common
aggressor	0	9	0	common
aggressors	1	1	0	proper
aggrieved	0	44	0	common
aggs	1	0	0	proper
agh	1	0	1	proper
aghast	1	60	1	common
aghia	1	0	0	proper
agi	1	0	0	proper
agier	1	0	0	proper
agile	0	25	0	common
agilely	0	1	0	common
agilers	1	0	0	proper
agility	0	52	0	common
agin	1	60	0	common
agincourt	3	0	0	proper
aging	0	4	1	common
agios	0	1	0	common
agip	13	0	6	proper
agit	0	1	0	common
agitate	0	24	0	common
agitated	0	383	2	common
agitates	0	1	0	common
agitating	0	23	0	common
agitation	1	443	1	common
agitations	0	12	0	common
agitator	1	3	0	common
agitators	0	2	0	common
agl	8	0	4	proper
aglaya	416	0	70	proper
agleam	0	1	0	common
aglow	0	12	0	common
agls	1	0	0	proper
agnc	2	0	0	proper
agnes	437	0	42	proper
agnese	4	0	2	proper
agnew	1	0	0	proper
agnomen	0	1	0	common
agnostic	0	2	0	common
agnostically	0	1	0	common
agnosticism	1	0	0	proper
agnostics	0	3	0	common
agns	1	0	0	proper
agnus	2	1	0	proper
ago	26	2611	0	common
agoeng	1	0	0	proper
agog	0	1	0	common
agoin	0	1	0	common
agoing	0	3	0	common
agon	0	1	0	common
agonale	1	0	0	proper
agone	2	6	0	common
agonies	0	78	1	common
agonised	0	23	0	common
agonisin	0	1	0	common
agonising	0	23	0	common
agonisingly	0	2	0	common
agonistic	0	1	0	common
agonize	0	2	0	common
agonized	0	19	0	common
agonizes	0	2	0	common
agonizing	0	43	0	common
agonizingly	0	9	0	common
agony	4	384	0	common
agora	1	0	0	proper
agpm	7	0	0	proper
agr	2	0	0	proper
agra	2	0	0	proper
agracious	0	1	0	common
agrafena	38	0	3	proper
agrafna	5	0	1	proper
agrajes	1	0	0	proper
agramante	6	0	0	proper
agrarian	0	11	0	common
agrea	2	0	0	proper
agredd	0	1	0	common
agree	18	622	1	common
agreeable	8	845	2	common
agreeableness	0	4	0	common
agreeably	0	69	0	common
agreed	20	1648	11	common
agreedon	0	1	0	common
agreedupon	0	1	0	common
agreeed	0	2	0	common
agreeeement	1	0	0	proper
agreeement	2	2	0	proper
agreeing	1	73	0	common
agreemats	0	1	0	common
agreemement	0	1	0	common
agreemend	0	1	0	common
agreement	237	1550	2	common
agreements	17	257	1	common
agreemnents	0	1	0	common
agrees	58	52	0	proper
agreeth	0	2	0	common
agremens	0	1	0	common
agrement	0	1	0	common
agres	1	0	0	proper
agress	1	0	0	proper
agression	0	1	0	common
agressive	0	1	0	common
agressively	0	2	0	common
agri	2	0	0	proper
agrianalysis	2	0	0	proper
agribusiness	3	2	0	proper
agrico	4	0	0	proper
agricola	6	0	0	proper
agricolas	0	1	0	common
agricole	3	0	0	proper
agricoles	1	0	0	proper
agricultural	59	228	8	common
agriculturally	0	1	0	common
agriculture	516	188	25	proper
agriculture's	1	0	0	proper
agriculturist	0	6	0	common
agriculturists	0	7	0	common
agriindustries	1	0	0	proper
agrimont	5	0	2	proper
agrio	12	0	0	proper
agrippa	14	0	0	proper
agrippina	2	0	4	proper
agriproducts	0	2	0	common
agritech	1	0	0	proper
agrment	0	1	0	common
agrnomics	1	0	0	proper
agro	3	5	0	common
agrobacterium	1	0	0	proper
agronomics	1	0	0	proper
agronomist	0	3	0	common
aground	2	16	0	common
agrreement	0	1	0	common
agrument	0	1	0	common
agsi	1	0	0	proper
aguado	1	0	0	proper
aguarico	2	1	0	proper
agucha	1	0	0	proper
ague	2	25	0	common
aguero	1	0	0	proper
agues	0	2	0	common
aguesseau	1	0	0	proper
aguila	1	0	0	proper
aguilar	4	0	0	proper
aguish	0	1	0	common
agur	1	1	0	proper
agwee	0	1	0	common
ah	1112	163	1614	proper
aha	36	4	44	proper
ahab	1060	0	60	proper
ahabs	2	0	0	proper
ahah	0	0	2	dual
ahahah	0	1	0	common
aharah	1	0	0	proper
aharhel	1	0	0	proper
ahasai	1	0	0	proper
ahasbai	1	0	0	proper
ahasuerus	37	0	0	proper
ahava	3	0	0	proper
ahaz	44	0	1	proper
ahaziah	36	0	1	proper
ahban	1	0	0	proper
ahc	2	0	0	proper
ahe	1	0	0	proper
ahead	10	513	5	common
aheard	0	1	0	common
ahem	1	6	6	common
aher	1	0	0	proper
ahi	2	0	0	proper
ahiah	4	0	0	proper
ahiam	2	0	0	proper
ahian	1	0	0	proper
ahiezer	6	0	0	proper
ahihud	2	0	0	proper
ahijah	20	0	0	proper
ahikam	20	0	0	proper
ahilud	5	0	0	proper
ahimaaz	16	0	0	proper
ahiman	4	0	0	proper
ahimelech	16	0	0	proper
ahimoth	1	0	0	proper
ahinadab	1	0	0	proper
ahinoam	7	0	0	proper
ahint	0	1	0	common
ahio	6	0	0	proper
ahira	5	0	0	proper
ahiram	1	0	0	proper
ahiramites	1	0	0	proper
ahisamach	3	0	0	proper
ahishahar	1	0	0	proper
ahishar	1	0	0	proper
ahithophel	20	0	0	proper
ahitub	15	0	0	proper
ahlab	1	0	0	proper
ahlai	2	0	0	proper
ahln	1	0	0	proper
ahlsell	2	0	0	proper
ahm	4	0	1	proper
ahmad	2	0	0	proper
ahmad's	2	0	0	proper
ahmanson	4	0	0	proper
ahmed	14	0	1	proper
ahmednuggur	1	0	0	proper
ahmet	3	0	0	proper
ahmiri	1	0	0	proper
aho	1	0	0	proper
ahoah	1	0	0	proper
ahohite	5	0	0	proper
aholah	6	0	0	proper
ahold	3	2	0	proper
aholiab	5	0	0	proper
aholibah	7	0	0	proper
aholibamah	8	0	0	proper
ahoy	5	14	4	common
ahp	1	0	0	proper
ahr	0	1	0	common
ahrens	1	0	0	proper
ahrimanians	1	0	0	proper
ahsc	1	0	0	proper
ahtes	1	0	0	proper
ahth	1	0	0	proper
ahum	1	0	0	proper
ahumai	1	0	0	proper
ahuzam	1	0	0	proper
ahuzzath	1	0	0	proper
ahvaz	1	0	0	proper
ai	41	18	0	proper
aia	10	0	0	proper
aiah	5	0	0	proper
aialon	1	0	0	proper
aiath	1	0	0	proper
aib	1	0	0	proper
aice	4	0	1	proper
aiche	1	0	0	proper
aid	43	712	7	common
aid's	1	0	0	proper
aida	1	0	0	proper
aidc	1	0	0	proper
aide	4	129	5	common
aided	1	72	2	common
aidedecamp	0	1	0	common
aider	0	3	0	common
aides	1	39	3	common
aiding	2	23	1	common
aids	13	42	5	common
aidtoeducation	0	1	0	common
aie	2	1	8	proper
aiee	1	0	0	proper
aig	3	0	0	proper
aigle	6	1	0	proper
aignan	1	0	0	proper
aigrefeuille	1	0	0	proper
aiguemortes	2	0	0	proper
aigues	2	0	0	proper
aii	1	0	0	proper
aija	1	0	0	proper
aijalon	7	0	0	proper
aiken	1	0	0	proper
aiki	1	0	0	proper
aikin	1	0	0	proper
ail	4	1	0	proper
aile	1	1	0	proper
ailed	0	13	0	common
